ファイル名,ラベル名,ファイルのディレクトリパス,タイトル,資料のURL,当該画像のフルサイズのURL(IIIF Image API)
1447080_17_0.jpg,graphic_graph,graphic_graph\1447080_17_0.jpg,愛知県統計書,https://dl.ndl.go.jp/info:ndljp/pid/1447080,"https://www.dl.ndl.go.jp/api/iiif/1447080/R0000017/pct:56.7,44.8,36.2,43.8/full/0/default.jpg"
1447173_202_0.jpg,graphic_graph,graphic_graph\1447173_202_0.jpg,経済学全集,https://dl.ndl.go.jp/info:ndljp/pid/1447173,"https://www.dl.ndl.go.jp/api/iiif/1447173/R0000202/pct:14.8,21.5,30.4,40.8/full/0/default.jpg"
1447173_217_0.jpg,graphic_graph,graphic_graph\1447173_217_0.jpg,経済学全集,https://dl.ndl.go.jp/info:ndljp/pid/1447173,"https://www.dl.ndl.go.jp/api/iiif/1447173/R0000217/pct:17.6,23.1,27.6,44.9/full/0/default.jpg"
1447173_221_0.jpg,graphic_graph,graphic_graph\1447173_221_0.jpg,経済学全集,https://dl.ndl.go.jp/info:ndljp/pid/1447173,"https://www.dl.ndl.go.jp/api/iiif/1447173/R0000221/pct:56.6,25.9,30.0,56.0/full/0/default.jpg"
1447173_227_0.jpg,graphic_graph,graphic_graph\1447173_227_0.jpg,経済学全集,https://dl.ndl.go.jp/info:ndljp/pid/1447173,"https://www.dl.ndl.go.jp/api/iiif/1447173/R0000227/pct:57.5,21.7,28.5,40.3/full/0/default.jpg"
1447364_226_0.jpg,graphic_graph,graphic_graph\1447364_226_0.jpg,公社債年鑑,https://dl.ndl.go.jp/info:ndljp/pid/1447364,"https://www.dl.ndl.go.jp/api/iiif/1447364/R0000226/pct:55.7,11.1,32.8,63.6/full/0/default.jpg"
1447463_27_1.jpg,graphic_graph,graphic_graph\1447463_27_1.jpg,大阪府統計書,https://dl.ndl.go.jp/info:ndljp/pid/1447463,"https://www.dl.ndl.go.jp/api/iiif/1447463/R0000027/pct:53.8,12.9,18.1,28.5/full/0/default.jpg"
1447841_9_0.jpg,graphic_graph,graphic_graph\1447841_9_0.jpg,地方学校職員待遇調査,https://dl.ndl.go.jp/info:ndljp/pid/1447841,"https://www.dl.ndl.go.jp/api/iiif/1447841/R0000009/pct:55.0,12.8,25.2,24.4/full/0/default.jpg"
1448140_55_0.jpg,graphic_graph,graphic_graph\1448140_55_0.jpg,東京市統計図表,https://dl.ndl.go.jp/info:ndljp/pid/1448140,"https://www.dl.ndl.go.jp/api/iiif/1448140/R0000055/pct:8.5,18.4,39.3,71.5/full/0/default.jpg"
1448282_24_1.jpg,graphic_graph,graphic_graph\1448282_24_1.jpg,東京市統計年表,https://dl.ndl.go.jp/info:ndljp/pid/1448282,"https://www.dl.ndl.go.jp/api/iiif/1448282/R0000024/pct:35.2,18.8,13.5,21.9/full/0/default.jpg"
1448386_151_0.jpg,graphic_graph,graphic_graph\1448386_151_0.jpg,東京震災録,https://dl.ndl.go.jp/info:ndljp/pid/1448386,"https://www.dl.ndl.go.jp/api/iiif/1448386/R0000151/pct:17.0,22.0,28.3,59.2/full/0/default.jpg"
1448919_297_0.jpg,graphic_graph,graphic_graph\1448919_297_0.jpg,兵庫県統計書,https://dl.ndl.go.jp/info:ndljp/pid/1448919,"https://www.dl.ndl.go.jp/api/iiif/1448919/R0000297/pct:53.9,12.1,33.3,31.2/full/0/default.jpg"
1449134_12_3.jpg,graphic_graph,graphic_graph\1449134_12_3.jpg,兵庫県統計書,https://dl.ndl.go.jp/info:ndljp/pid/1449134,"https://www.dl.ndl.go.jp/api/iiif/1449134/R0000012/pct:72.4,56.5,16.0,28.2/full/0/default.jpg"
1449411_25_0.jpg,graphic_graph,graphic_graph\1449411_25_0.jpg,十坪住宅,https://dl.ndl.go.jp/info:ndljp/pid/1449411,"https://www.dl.ndl.go.jp/api/iiif/1449411/R0000025/pct:3.7,21.8,27.0,45.0/full/0/default.jpg"
1449600_36_0.jpg,graphic_graph,graphic_graph\1449600_36_0.jpg,統計年報,https://dl.ndl.go.jp/info:ndljp/pid/1449600,"https://www.dl.ndl.go.jp/api/iiif/1449600/R0000036/pct:53.7,21.5,38.6,74.0/full/0/default.jpg"
1449671_477_0.jpg,graphic_graph,graphic_graph\1449671_477_0.jpg,統計年報,https://dl.ndl.go.jp/info:ndljp/pid/1449671,"https://www.dl.ndl.go.jp/api/iiif/1449671/R0000477/pct:72.9,39.3,16.6,48.8/full/0/default.jpg"
1450503_120_1.jpg,graphic_graph,graphic_graph\1450503_120_1.jpg,国民生活時間調査,https://dl.ndl.go.jp/info:ndljp/pid/1450503,"https://www.dl.ndl.go.jp/api/iiif/1450503/R0000120/pct:51.0,51.9,36.6,34.5/full/0/default.jpg"
1450542_10_0.jpg,graphic_graph,graphic_graph\1450542_10_0.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000010/pct:54.3,17.8,17.2,25.5/full/0/default.jpg"
1450542_10_1.jpg,graphic_graph,graphic_graph\1450542_10_1.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000010/pct:55.5,54.9,16.2,25.8/full/0/default.jpg"
1450542_10_2.jpg,graphic_graph,graphic_graph\1450542_10_2.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000010/pct:74.3,17.8,16.2,25.4/full/0/default.jpg"
1450542_10_3.jpg,graphic_graph,graphic_graph\1450542_10_3.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000010/pct:74.2,56.0,16.3,21.4/full/0/default.jpg"
1450542_11_0.jpg,graphic_graph,graphic_graph\1450542_11_0.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000011/pct:55.1,19.5,16.8,41.1/full/0/default.jpg"
1450542_11_1.jpg,graphic_graph,graphic_graph\1450542_11_1.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000011/pct:74.3,19.3,16.3,37.2/full/0/default.jpg"
1450542_12_0.jpg,graphic_graph,graphic_graph\1450542_12_0.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000012/pct:74.4,19.5,16.0,24.9/full/0/default.jpg"
1450542_12_1.jpg,graphic_graph,graphic_graph\1450542_12_1.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000012/pct:74.2,57.3,15.9,25.5/full/0/default.jpg"
1450542_12_2.jpg,graphic_graph,graphic_graph\1450542_12_2.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000012/pct:74.4,19.5,16.0,24.9/full/0/default.jpg"
1450542_12_3.jpg,graphic_graph,graphic_graph\1450542_12_3.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000012/pct:74.2,57.3,15.9,25.5/full/0/default.jpg"
1450542_13_0.jpg,graphic_graph,graphic_graph\1450542_13_0.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000013/pct:53.8,19.1,17.2,38.0/full/0/default.jpg"
1450542_13_1.jpg,graphic_graph,graphic_graph\1450542_13_1.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000013/pct:72.6,19.4,16.7,37.0/full/0/default.jpg"
1450542_13_2.jpg,graphic_graph,graphic_graph\1450542_13_2.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000013/pct:72.9,65.2,15.9,21.7/full/0/default.jpg"
1450542_13_3.jpg,graphic_graph,graphic_graph\1450542_13_3.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000013/pct:53.6,66.5,16.8,20.4/full/0/default.jpg"
1450542_14_0.jpg,graphic_graph,graphic_graph\1450542_14_0.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000014/pct:53.4,17.5,17.1,40.5/full/0/default.jpg"
1450542_14_1.jpg,graphic_graph,graphic_graph\1450542_14_1.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000014/pct:72.6,17.5,16.5,22.5/full/0/default.jpg"
1450542_6_0.jpg,graphic_graph,graphic_graph\1450542_6_0.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000006/pct:55.7,21.8,16.1,23.7/full/0/default.jpg"
1450542_6_1.jpg,graphic_graph,graphic_graph\1450542_6_1.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000006/pct:75.0,21.1,15.5,24.1/full/0/default.jpg"
1450542_6_2.jpg,graphic_graph,graphic_graph\1450542_6_2.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000006/pct:55.4,55.5,15.8,21.9/full/0/default.jpg"
1450542_6_3.jpg,graphic_graph,graphic_graph\1450542_6_3.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000006/pct:74.6,56.5,16.1,21.2/full/0/default.jpg"
1450542_7_0.jpg,graphic_graph,graphic_graph\1450542_7_0.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000007/pct:73.8,21.0,17.0,28.3/full/0/default.jpg"
1450542_7_1.jpg,graphic_graph,graphic_graph\1450542_7_1.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000007/pct:54.6,21.2,17.2,25.2/full/0/default.jpg"
1450542_7_2.jpg,graphic_graph,graphic_graph\1450542_7_2.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000007/pct:55.0,60.6,17.1,21.7/full/0/default.jpg"
1450542_7_3.jpg,graphic_graph,graphic_graph\1450542_7_3.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000007/pct:74.1,60.3,16.6,19.7/full/0/default.jpg"
1450542_8_0.jpg,graphic_graph,graphic_graph\1450542_8_0.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000008/pct:56.2,19.1,16.2,33.9/full/0/default.jpg"
1450542_8_1.jpg,graphic_graph,graphic_graph\1450542_8_1.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000008/pct:74.3,19.1,17.0,30.4/full/0/default.jpg"
1450542_9_0.jpg,graphic_graph,graphic_graph\1450542_9_0.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000009/pct:74.3,17.8,16.0,26.1/full/0/default.jpg"
1450542_9_1.jpg,graphic_graph,graphic_graph\1450542_9_1.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000009/pct:54.3,19.5,17.0,24.1/full/0/default.jpg"
1450542_9_2.jpg,graphic_graph,graphic_graph\1450542_9_2.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000009/pct:74.4,56.5,15.6,26.1/full/0/default.jpg"
1450542_9_3.jpg,graphic_graph,graphic_graph\1450542_9_3.jpg,学校身体検査統計,https://dl.ndl.go.jp/info:ndljp/pid/1450542,"https://www.dl.ndl.go.jp/api/iiif/1450542/R0000009/pct:54.3,56.6,15.7,25.5/full/0/default.jpg"
1451405_10_0.jpg,graphic_graph,graphic_graph\1451405_10_0.jpg,青森市統計書,https://dl.ndl.go.jp/info:ndljp/pid/1451405,"https://www.dl.ndl.go.jp/api/iiif/1451405/R0000010/pct:56.9,19.7,37.6,68.3/full/0/default.jpg"
1451405_11_0.jpg,graphic_graph,graphic_graph\1451405_11_0.jpg,青森市統計書,https://dl.ndl.go.jp/info:ndljp/pid/1451405,"https://www.dl.ndl.go.jp/api/iiif/1451405/R0000011/pct:54.7,23.5,39.6,65.8/full/0/default.jpg"
1451405_14_1.jpg,graphic_graph,graphic_graph\1451405_14_1.jpg,青森市統計書,https://dl.ndl.go.jp/info:ndljp/pid/1451405,"https://www.dl.ndl.go.jp/api/iiif/1451405/R0000014/pct:54.4,12.0,38.3,24.5/full/0/default.jpg"
1451405_16_0.jpg,graphic_graph,graphic_graph\1451405_16_0.jpg,青森市統計書,https://dl.ndl.go.jp/info:ndljp/pid/1451405,"https://www.dl.ndl.go.jp/api/iiif/1451405/R0000016/pct:55.4,11.5,37.4,24.6/full/0/default.jpg"
1451405_16_1.jpg,graphic_graph,graphic_graph\1451405_16_1.jpg,青森市統計書,https://dl.ndl.go.jp/info:ndljp/pid/1451405,"https://www.dl.ndl.go.jp/api/iiif/1451405/R0000016/pct:73.5,67.9,19.3,24.9/full/0/default.jpg"
1451405_16_2.jpg,graphic_graph,graphic_graph\1451405_16_2.jpg,青森市統計書,https://dl.ndl.go.jp/info:ndljp/pid/1451405,"https://www.dl.ndl.go.jp/api/iiif/1451405/R0000016/pct:55.0,68.0,18.2,24.5/full/0/default.jpg"
1454173_43_1.jpg,graphic_graph,graphic_graph\1454173_43_1.jpg,事務費節減の秘訣 : 執務方法改善の要諦,https://dl.ndl.go.jp/info:ndljp/pid/1454173,"https://www.dl.ndl.go.jp/api/iiif/1454173/R0000043/pct:64.1,50.5,23.8,24.9/full/0/default.jpg"
1454260_345_0.jpg,graphic_graph,graphic_graph\1454260_345_0.jpg,教育調査,https://dl.ndl.go.jp/info:ndljp/pid/1454260,"https://www.dl.ndl.go.jp/api/iiif/1454260/R0000345/pct:14.1,25.5,33.9,55.5/full/0/default.jpg"
1454424_266_0.jpg,graphic_graph,graphic_graph\1454424_266_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000266/pct:18.6,58.5,27.6,22.8/full/0/default.jpg"
1454424_267_0.jpg,graphic_graph,graphic_graph\1454424_267_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000267/pct:58.6,22.3,32.5,38.6/full/0/default.jpg"
1454424_267_1.jpg,graphic_graph,graphic_graph\1454424_267_1.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000267/pct:42.2,60.5,48.6,21.6/full/0/default.jpg"
1454424_267_2.jpg,graphic_graph,graphic_graph\1454424_267_2.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000267/pct:8.9,60.2,33.3,21.9/full/0/default.jpg"
1454424_269_0.jpg,graphic_graph,graphic_graph\1454424_269_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000269/pct:19.7,23.7,56.0,32.3/full/0/default.jpg"
1454424_270_0.jpg,graphic_graph,graphic_graph\1454424_270_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000270/pct:20.6,53.2,26.9,27.6/full/0/default.jpg"
1454424_270_1.jpg,graphic_graph,graphic_graph\1454424_270_1.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000270/pct:20.4,23.5,26.8,26.5/full/0/default.jpg"
1454424_271_0.jpg,graphic_graph,graphic_graph\1454424_271_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000271/pct:13.6,23.2,67.5,27.6/full/0/default.jpg"
1454424_271_1.jpg,graphic_graph,graphic_graph\1454424_271_1.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000271/pct:13.8,53.5,49.0,29.2/full/0/default.jpg"
1454424_271_2.jpg,graphic_graph,graphic_graph\1454424_271_2.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000271/pct:62.9,54.0,18.7,26.3/full/0/default.jpg"
1454424_273_0.jpg,graphic_graph,graphic_graph\1454424_273_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000273/pct:35.1,60.4,41.0,28.0/full/0/default.jpg"
1454424_275_0.jpg,graphic_graph,graphic_graph\1454424_275_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000275/pct:11.1,18.5,32.5,26.7/full/0/default.jpg"
1454424_275_1.jpg,graphic_graph,graphic_graph\1454424_275_1.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000275/pct:14.7,50.6,26.3,25.5/full/0/default.jpg"
1454424_275_2.jpg,graphic_graph,graphic_graph\1454424_275_2.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000275/pct:47.7,54.8,25.8,20.9/full/0/default.jpg"
1454424_277_0.jpg,graphic_graph,graphic_graph\1454424_277_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000277/pct:52.4,31.0,28.6,28.4/full/0/default.jpg"
1454424_280_2.jpg,graphic_graph,graphic_graph\1454424_280_2.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000280/pct:54.7,58.6,25.6,9.0/full/0/default.jpg"
1454868_28_0.jpg,graphic_graph,graphic_graph\1454868_28_0.jpg,奈良県統計史,https://dl.ndl.go.jp/info:ndljp/pid/1454868,"https://www.dl.ndl.go.jp/api/iiif/1454868/R0000028/pct:53.6,18.2,35.8,69.8/full/0/default.jpg"
1456901_113_0.jpg,graphic_graph,graphic_graph\1456901_113_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000113/pct:70.1,34.5,18.5,21.8/full/0/default.jpg"
1456901_116_0.jpg,graphic_graph,graphic_graph\1456901_116_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000116/pct:24.8,67.9,20.3,20.3/full/0/default.jpg"
1456901_119_2.jpg,graphic_graph,graphic_graph\1456901_119_2.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000119/pct:71.3,67.2,17.5,20.9/full/0/default.jpg"
1456901_123_0.jpg,graphic_graph,graphic_graph\1456901_123_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000123/pct:72.4,32.7,16.6,20.9/full/0/default.jpg"
1456901_128_1.jpg,graphic_graph,graphic_graph\1456901_128_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000128/pct:71.3,58.9,17.8,19.5/full/0/default.jpg"
1456901_147_2.jpg,graphic_graph,graphic_graph\1456901_147_2.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000147/pct:29.8,44.4,17.7,21.4/full/0/default.jpg"
1456901_41_1.jpg,graphic_graph,graphic_graph\1456901_41_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000041/pct:25.8,43.4,20.2,24.0/full/0/default.jpg"
1462500_84_0.jpg,graphic_graph,graphic_graph\1462500_84_0.jpg,十二年新改正学校身体検査精義,https://dl.ndl.go.jp/info:ndljp/pid/1462500,"https://www.dl.ndl.go.jp/api/iiif/1462500/R0000084/pct:21.4,23.3,25.7,45.4/full/0/default.jpg"
1462500_85_1.jpg,graphic_graph,graphic_graph\1462500_85_1.jpg,十二年新改正学校身体検査精義,https://dl.ndl.go.jp/info:ndljp/pid/1462500,"https://www.dl.ndl.go.jp/api/iiif/1462500/R0000085/pct:55.5,21.3,26.0,41.9/full/0/default.jpg"
1462500_89_0.jpg,graphic_graph,graphic_graph\1462500_89_0.jpg,十二年新改正学校身体検査精義,https://dl.ndl.go.jp/info:ndljp/pid/1462500,"https://www.dl.ndl.go.jp/api/iiif/1462500/R0000089/pct:18.6,28.5,28.9,51.7/full/0/default.jpg"
1462500_90_0.jpg,graphic_graph,graphic_graph\1462500_90_0.jpg,十二年新改正学校身体検査精義,https://dl.ndl.go.jp/info:ndljp/pid/1462500,"https://www.dl.ndl.go.jp/api/iiif/1462500/R0000090/pct:55.7,32.1,25.1,30.6/full/0/default.jpg"
1462500_90_1.jpg,graphic_graph,graphic_graph\1462500_90_1.jpg,十二年新改正学校身体検査精義,https://dl.ndl.go.jp/info:ndljp/pid/1462500,"https://www.dl.ndl.go.jp/api/iiif/1462500/R0000090/pct:21.3,30.5,25.5,26.4/full/0/default.jpg"
1462500_91_0.jpg,graphic_graph,graphic_graph\1462500_91_0.jpg,十二年新改正学校身体検査精義,https://dl.ndl.go.jp/info:ndljp/pid/1462500,"https://www.dl.ndl.go.jp/api/iiif/1462500/R0000091/pct:54.8,21.5,27.0,47.6/full/0/default.jpg"
1462500_91_1.jpg,graphic_graph,graphic_graph\1462500_91_1.jpg,十二年新改正学校身体検査精義,https://dl.ndl.go.jp/info:ndljp/pid/1462500,"https://www.dl.ndl.go.jp/api/iiif/1462500/R0000091/pct:24.9,30.4,19.8,51.2/full/0/default.jpg"
1462500_92_0.jpg,graphic_graph,graphic_graph\1462500_92_0.jpg,十二年新改正学校身体検査精義,https://dl.ndl.go.jp/info:ndljp/pid/1462500,"https://www.dl.ndl.go.jp/api/iiif/1462500/R0000092/pct:55.8,23.2,26.6,41.2/full/0/default.jpg"
1462500_94_0.jpg,graphic_graph,graphic_graph\1462500_94_0.jpg,十二年新改正学校身体検査精義,https://dl.ndl.go.jp/info:ndljp/pid/1462500,"https://www.dl.ndl.go.jp/api/iiif/1462500/R0000094/pct:20.0,23.5,26.2,57.5/full/0/default.jpg"
1462500_95_0.jpg,graphic_graph,graphic_graph\1462500_95_0.jpg,十二年新改正学校身体検査精義,https://dl.ndl.go.jp/info:ndljp/pid/1462500,"https://www.dl.ndl.go.jp/api/iiif/1462500/R0000095/pct:55.9,29.3,27.8,51.2/full/0/default.jpg"
1464320_10_0.jpg,graphic_graph,graphic_graph\1464320_10_0.jpg,関東庁国勢調査,https://dl.ndl.go.jp/info:ndljp/pid/1464320,"https://www.dl.ndl.go.jp/api/iiif/1464320/R0000010/pct:58.8,35.7,25.3,42.2/full/0/default.jpg"
1464320_11_0.jpg,graphic_graph,graphic_graph\1464320_11_0.jpg,関東庁国勢調査,https://dl.ndl.go.jp/info:ndljp/pid/1464320,"https://www.dl.ndl.go.jp/api/iiif/1464320/R0000011/pct:61.5,36.0,19.8,40.4/full/0/default.jpg"
1464320_12_0.jpg,graphic_graph,graphic_graph\1464320_12_0.jpg,関東庁国勢調査,https://dl.ndl.go.jp/info:ndljp/pid/1464320,"https://www.dl.ndl.go.jp/api/iiif/1464320/R0000012/pct:54.5,55.0,35.1,27.3/full/0/default.jpg"
1464320_12_1.jpg,graphic_graph,graphic_graph\1464320_12_1.jpg,関東庁国勢調査,https://dl.ndl.go.jp/info:ndljp/pid/1464320,"https://www.dl.ndl.go.jp/api/iiif/1464320/R0000012/pct:55.5,23.5,31.6,25.5/full/0/default.jpg"
1464320_13_0.jpg,graphic_graph,graphic_graph\1464320_13_0.jpg,関東庁国勢調査,https://dl.ndl.go.jp/info:ndljp/pid/1464320,"https://www.dl.ndl.go.jp/api/iiif/1464320/R0000013/pct:51.5,27.8,39.0,18.1/full/0/default.jpg"
1464320_13_1.jpg,graphic_graph,graphic_graph\1464320_13_1.jpg,関東庁国勢調査,https://dl.ndl.go.jp/info:ndljp/pid/1464320,"https://www.dl.ndl.go.jp/api/iiif/1464320/R0000013/pct:51.8,57.5,24.0,17.4/full/0/default.jpg"
1464320_13_2.jpg,graphic_graph,graphic_graph\1464320_13_2.jpg,関東庁国勢調査,https://dl.ndl.go.jp/info:ndljp/pid/1464320,"https://www.dl.ndl.go.jp/api/iiif/1464320/R0000013/pct:78.3,57.2,12.3,17.0/full/0/default.jpg"
